x,y,label
-1.5397817344408842,0.9508224143619648,True
0.4362661571179256,-1.7683235769838408,True
-1.4664361432560469,1.3918900453164205,True
-1.037641520138605,-0.9535871918024625,False
-0.6914437767554409,-0.2198256842848143,False
1.4365499637943908,-0.04602736652665396,True
0.664360852392103,-1.234409857666373,True
0.1646488491336151,-1.8484530086065685,True
-1.8839447023025584,-0.2220880865726027,False
0.9349931851211317,-1.0818933094162104,True
-0.4201999262759766,1.9600121970427207,True
1.208188474514666,-1.6599473226739514,True
-0.9823154965604828,0.7878214751325445,True
-1.7724602533953928,1.2869837702808171,True
1.466594563596801,0.14355539500596004,False
-1.1158840164625148,-0.5597440637114297,False
-0.3800422078109613,-1.822585080142117,False
-0.7356141159271652,0.37138999669789596,True
-1.693349200014211,1.297009650093849,True
1.3728987769188183,-1.1295783528258845,True
1.3957565909794458,-1.4573976633370465,True
1.8858603657415518,0.4203140635011846,False
-0.4584923424194476,0.14969904907710685,True
1.8179525004346608,-1.474777461059508,True
-0.21696655664112452,0.3174978029485218,True
0.6788986068872309,0.5600159510983156,False
-1.6699998012113784,-1.2032752582138415,False
1.5883943199261372,0.6698153354115948,False
-0.8079859972449492,0.9569004775802052,True
-0.9507807096144743,-1.1794704381921592,False
-1.9794818037421722,-1.0291740427540894,False
0.1728100611216239,1.0174304210822651,False
-0.09761453197098735,-1.6334143128584722,False
0.5454947102860905,-0.3274246911792762,True
1.9128165363280245,1.2368959526745793,False
1.634651031324351,-0.7135494082189227,True
1.6406123031206263,-1.5106849760163557,True
0.10102268442858175,-0.4606417625391388,False
-1.5839242005809484,-0.11289921588115615,False
-1.276341618968396,-1.1405779834289853,False
1.8121608839469663,-1.9622407015009733,True
-0.35218806645456535,-0.5421347820540059,False
1.4600684824287269,-1.4813447252492953,True
0.6887091179047045,-1.355343161084777,True
0.5151431835286449,1.1330260748850627,False
-0.8977648934041915,-0.2429867918508153,False
1.5869890789634504,-0.9901618526814677,True
-1.1724345146265391,-0.8816495803561231,False
-0.3823790276983696,0.5885140606436359,True
1.974289969576414,1.6921710376619399,False
0.942908326028483,1.9857113288137151,False
-0.2197543500412693,-0.07324858366067577,True
0.24265267777493982,0.30789786904508665,False
-0.3549780436534591,-1.8681338652369548,False
0.9079519678719539,1.9388465987132038,False
-0.40321245638370096,1.9657567440509687,True
0.6805806588095273,-1.0436489825565918,True
0.8188624315221658,0.7101057622974802,False
0.43823948503618304,0.9500281025310424,False
0.16013785672662406,0.7890505263133534,False
-1.1756725963467929,0.225787546568065,True
-1.2033540935091924,-0.040512498444253975,False
1.1829554592641767,-0.2664742733817351,True
-0.8386688889169736,0.2951835840579782,True
0.6238513112954154,0.7947275571467505,False
-0.8015328967719006,1.0774179071972148,True
-1.422086486308685,0.6000106108769283,True
-0.384173332078122,-1.261085486011766,False
-0.758921892621641,1.3707507604476232,True
-1.026407934876151,-0.7199740520348579,False
0.3524161706335045,-0.8827182290383977,True
-1.0186269881465608,-0.8662684264960583,False
0.9910824471714523,0.016872246685317727,True
0.8805865914168916,0.8199867075054517,False
0.7810434678203717,1.0599976467502659,False
-1.5890288857071533,0.8324191718133704,True
1.7745697127371645,-1.817905921316806,True
0.013358531571127319,-0.5741857598730764,False
1.598694477469651,0.8095001513715454,False
-1.2056804622547443,0.23138038924714222,True
0.3777967472737229,1.7802215297050807,False
1.8616343267090532,0.6590321372092607,False
1.994792983586748,1.7050376784002688,False
-1.9033255000778215,-0.89197939188815,False
-0.07478666617873353,1.0855131030986809,True
-0.8343092413055682,-1.4567144216069852,False
-1.7451177267307418,0.7658773042605422,True
0.27849759577223576,0.5270606384793068,False
-1.9796668612031438,0.6686577005624699,True
0.44511035868008664,1.3578751656999057,False
1.480725908138358,-0.020437205211805143,True
1.534405859895557,0.7473814955228528,False
1.8172779327841533,-0.8628040155903243,True
0.9594552792138966,-0.0805777427980443,True
-1.2611481698036449,1.556849337838134,True
-0.26128671565277894,0.7592655642162276,True
1.5435979821914936,-1.6147019232152502,True
-0.9798148786608141,-1.5947204825122925,False
-0.2267492210840638,-0.1316473159378,False
0.4677479032835805,1.446171867330584,False
-1.5865899564873822,0.1502839101390614,True
-0.03956135572374997,0.39198322543612907,False
-1.8211823902570123,0.5180825298955978,True
-0.753490122763397,-1.357730083957343,False
1.0081587454641001,1.2719979115396192,False
0.8619963461122588,-0.0046470880135558446,True
1.766216975033268,-1.6821219799641791,True
1.1075814668350779,0.11447647116810522,False
-1.1390859400512552,-1.5477888745039494,False
1.6198847225330022,0.9455911404489941,False
0.20905658804561433,-0.3398489290590261,True
1.379591550307425,-0.7082537742584387,True
1.689957935092162,-1.4308500342302066,True
1.3158451157565674,1.4851609214276653,False
-0.4232080081610947,-1.7723526158242993,False
0.39275254632850665,0.5254672771110531,False
-0.2692076817455993,0.7525972210309693,True
