x,y,label
-3.25270916935106,-0.821377671498419,0
-3.81694584861076,-0.906188471367276,0
-3.30461032028185,-1.11183733514057,0
-4.92753697514621,-1.42551092247053,0
-2.56728851228938,-1.3212121846736,0
-3.41786957025717,-0.931013677987312,0
-1.71326887036689,-1.30673774316189,0
-2.33351749712354,-1.0122222069104,0
-4.65834810816799,-1.36511660119245,0
-3.56412625260182,-1.3136061665856,0
-4.57447050737321,-0.902602443109857,0
-1.71261868254664,-1.0203845969243,0
-3.88593315674428,0.664457756850603,0
-3.2755543746086,-1.10450073826831,0
-2.6478562588586,-0.26576651766893,0
-3.11195463821361,0.1783365770807,0
-2.15164553451274,0.90344845267556,0
-2.43008979939689,-2.30014155569247,0
-1.43926998866748,-0.783089609828009,0
-2.52692871025929,-0.994583146194519,0
-3.29773503084308,-1.5182233312471,0
-3.44232043774722,-1.23800736126621,0
-1.78550245128808,-2.02401924420503,0
-4.97690988636424,-0.442962476024009,0
-3.06287063550518,-1.54347089179875,0
-3.16008260384017,-1.284798693537,0
-2.34513924668891,-0.512209574598412,0
-3.45165400766548,-1.49904839302012,0
-2.84468713092905,-1.13740756053994,0
-3.19131408781595,-1.9156287113369,0
-2.9289666284864,1.78029734123045,0
-0.876930084054277,0.160079981456451,0
-2.90499468281381,-2.43803482082251,0
-3.71556652519831,-2.16030012180255,0
-2.26743224659606,-0.785634726040057,0
-1.32858293685117,-3.64448713445797,0
-3.0921198881369,-1.95685393820122,0
-2.78602911514542,-0.825649708419064,0
-2.10460019880495,-1.11329042497978,0
-3.37107909054005,0.625611231991753,0
-4.35176098160329,-1.39676712099407,0
-3.27343940656953,-0.66246278862337,0
-3.34041843072261,-1.15233086153288,0
-1.47235363590434,-0.600905348910264,0
-1.25983954602102,-1.27130801372315,0
-3.00978541494178,-1.20693864955388,0
-2.86297097460004,-0.284172930279694,0
2.0575929802011,0.10059431111588,0
-1.26427668641101,-1.45320991169019,0
-4.34179320000102,-0.857291094129094,0
0.126116064479831,2.75464371161086,1
0.031736083620086,3.66839239496062,1
-1.16217518248097,5.15752075896132,1
0.379539731950325,3.75024218515682,1
1.50972919503116,4.21909122674633,1
-0.303677957922257,4.06510957777753,1
0.847763673356239,3.41455099456228,1
1.96485735052087,3.38438399053411,1
1.1608077787576,3.30408516435339,1
0.907793621817517,3.0458801586322,1
1.17805835162515,2.99270616795713,1
1.41565107824024,2.86722409929698,1
0.404648120340494,0.710676830091108,1
3.1856231111646,1.80924619513057,1
0.716322528720786,3.33153794242802,1
0.967280934445937,5.61128258901615,1
0.484244075610591,4.13999569833322,1
1.08737971355705,5.69853104779861,1
1.69229083525919,4.66213217959737,1
1.38443295511736,2.04385676936704,1
1.32022425958648,1.72317379779795,1
-0.170869277959117,2.81249685354865,1
0.24061457855067,1.55716459718702,1
2.11810882931416,1.56737410684673,1
0.949271965988969,2.85398639291906,1
1.3287632473488,2.61192220408378,1
0.098844691603402,1.72183178630317,1
0.206946306416132,3.27058857286422,1
0.352206047852587,5.49737787743955,1
0.624882470264916,3.33132318730524,1
-1.41425857913287,2.81661523222652,1
-0.308105968748123,2.0201723929138,1
-0.765679671991948,2.55145377830006,1
1.25668677767343,1.80141764429091,1
-0.43563210737619,3.88001995527976,1
-1.16824841629172,0.606378354027285,1
2.03772466794441,2.84304233612487,1
0.528512195499296,2.80815429424827,1
-0.345471895492135,3.3848021729653,1
0.54586746282865,2.13723990011323,1
2.89985892204132,2.29780636220218,1
-0.200218374277948,1.54829494071648,1
-0.387085989181076,3.35580701225862,1
-0.412343457152285,3.10972018649449,1
-0.263926043231092,2.88456577599653,1
2.08000928763279,4.20185730024866,1
1.63316427656698,3.35196816389995,1
0.683875348687014,2.02297970882308,1
1.75664839264896,4.75665918845393,1
0.59620754943033,2.85298103858044,1
